mapid,run_number,run_name,barcode,map_no,sheet,division,cd_title,image_id
858,235,BEREMEGAD,100271,573197,2,Central,PMapCent01,10027101
858,235,BEREMEGAD,100270,573197,3,Central,PMapCent01,10027001
859,721,BORAH,136228,573198,1,Central,PMapCent01,13622801
859,721,BORAH,136228,573198,1,Central,PMapCent01,13622803
859,721,BORAH,136228,573198,1,Central,PMapCent01,13622802
859,721,BORAH,136227,573198,2,Central,PMapCent01,13622701
85,541,MENEDEBRI,100788,572388,1,Eastern,PMapEast03,10078801
85,541,MENEDEBRI,100787,572388,2,Eastern,PMapEast03,10078701
860,134,BORAMBIL,100476,573199,1,Central,PMapCent01,10047602
860,134,BORAMBIL,100476,573199,1,Central,PMapCent01,10047601
860,134,BORAMBIL,100475,573199,2,Central,PMapCent01,10047501
861,579,BORANDA,136499,573200,1,Central,PMapCent01,13649901
861,579,BORANDA,136498,573200,2,Central,PMapCent01,13649801
862,548,BOREE CREEK,136565,573201,1,Central,PMapCent01,13656501
862,548,BOREE CREEK,136565,573201,1,Central,PMapCent01,13656502
862,548,BOREE CREEK,136564,573201,2,Central,PMapCent01,13656402
862,548,BOREE CREEK,136564,573201,2,Central,PMapCent01,13656401
862,548,BOREE CREEK,136563,573201,3,Central,PMapCent01,13656301
863,71,BERIDA,100597,573202,1,Central,PMapCent01,10059703
863,71,BERIDA,100597,573202,1,Central,PMapCent01,10059705
863,71,BERIDA,100597,573202,1,Central,PMapCent01,10059706
863,71,BERIDA,100597,573202,1,Central,PMapCent01,10059702
863,71,BERIDA,100597,573202,1,Central,PMapCent01,10059701
863,71,BERIDA,100597,573202,1,Central,PMapCent01,10059704
863,71,BERIDA,100596,573202,2,Central,PMapCent01,10059601
863,71,BERIDA,100595,573202,3,Central,PMapCent01,10059501
864,204,BERREMBED,100336,573203,1,Central,PMapCent01,10033601
864,204,BERREMBED,100335,573203,2,Central,PMapCent01,10033501
865,184,BORONGA,100378,573204,1,Central,PMapCent01,10037801
865,184,BORONGA,100378,573204,1,Central,PMapCent01,10037802
865,184,BORONGA,100378,573204,1,Central,PMapCent01,10037803
865,184,BORONGA,100378,573204,1,Central,PMapCent01,10037804
865,184,BORONGA,100377,573204,2,Central,PMapCent01,10037701
866,550,BIAMBIL,136560,573205,1,Central,PMapCent01,13656001
866,550,BIAMBIL,136559,573205,2,Central,PMapCent01,13655901
867,475,BOURBAH,136701,573206,1,Central,PMapCent01,13670101
867,475,BOURBAH,136700,573206,2,Central,PMapCent01,13670001
868,671,BIG RIVER,136315,573207,1,Central,PMapCent01,13631501
868,671,BIG RIVER,136315,573207,1,Central,PMapCent01,13631502
868,671,BIG RIVER,136314,573207,2,Central,PMapCent01,13631401
869,74,BOYD,100591,573208,1,Central,PMapCent02,10059102
869,74,BOYD,100591,573208,1,Central,PMapCent02,10059101
86,207,MICALAGO,101431,572389,1,Eastern,PMapEast03,10143101
86,207,MICALAGO,101431,572389,1,Eastern,PMapEast03,10143102
86,207,MICALAGO,101430,572389,2,Eastern,PMapEast03,10143001
870,239,BOYONG,100262,573210,1,Central,PMapCent02,10026201
870,239,BOYONG,100261,573210,2,Central,PMapCent02,10026101
871,306,BILLEROY,100129,573211,1,Central,PMapCent01,10012901
871,306,BILLEROY,100128,573211,2,Central,PMapCent01,10012801
871,306,BILLEROY,100127,573211,3,Central,PMapCent01,10012701
872,640,BREEZA,136384,573212,1,Central,PMapCent02,13638401
872,640,BREEZA,136384,573212,1,Central,PMapCent02,13638402
872,640,BREEZA,136384,573212,1,Central,PMapCent02,13638404
872,640,BREEZA,136384,573212,1,Central,PMapCent02,13638406
872,640,BREEZA,136384,573212,1,Central,PMapCent02,13638405
872,640,BREEZA,136384,573212,1,Central,PMapCent02,13638403
872,640,BREEZA,136383,573212,2,Central,PMapCent02,13638301
873,329,BREWARRINA,100080,573213,1,Central,PMapCent02,10008002
873,329,BREWARRINA,100080,573213,1,Central,PMapCent02,10008001
873,329,BREWARRINA,100079,573213,2,Central,PMapCent02,10007901
874,84,BROGAN PLAINS,100571,573214,1,Central,PMapCent02,10057101
874,84,BROGAN PLAINS,100570,573214,2,Central,PMapCent02,10057001
875,473,BROOKONG,136706,573215,1,Central,PMapCent02,13670602
875,473,BROOKONG,136706,573215,1,Central,PMapCent02,13670601
875,473,BROOKONG,136705,573215,2,Central,PMapCent02,13670502
875,473,BROOKONG,136705,573215,2,Central,PMapCent02,13670501
875,473,BROOKONG,136704,573215,3,Central,PMapCent02,13670401
876,488,BRUE PLAINS,136682,573216,1,Central,PMapCent02,13668201
876,488,BRUE PLAINS,136681,573216,2,Central,PMapCent02,13668101
877,98,BUDDABADAH,100540,573217,1,Central,PMapCent02,10054001
877,98,BUDDABADAH,100539,573217,2,Central,PMapCent02,10053901
878,388,BUCKINGBONG,136883,573218,1,Central,PMapCent02,13688301
878,388,BUCKINGBONG,136883,573218,1,Central,PMapCent02,13688303
878,388,BUCKINGBONG,136883,573218,1,Central,PMapCent02,13688304
878,388,BUCKINGBONG,136883,573218,1,Central,PMapCent02,13688302
878,388,BUCKINGBONG,136882,573218,2,Central,PMapCent02,13688201
879,258,BUCKYINGUY,100224,573219,1,Central,PMapCent02,10022403
879,258,BUCKYINGUY,100224,573219,1,Central,PMapCent02,10022404
879,258,BUCKYINGUY,100224,573219,1,Central,PMapCent02,10022402
879,258,BUCKYINGUY,100224,573219,1,Central,PMapCent02,10022401
879,258,BUCKYINGUY,100223,573219,2,Central,PMapCent02,10022301
87,152,MIHI CREEK,101543,572390,1,Eastern,PMapEast03,10154301
87,152,MIHI CREEK,101542,572390,2,Eastern,PMapEast03,10154201
880,587,BUDDIGOWER,136484,573220,1,Central,PMapCent02,13648402
880,587,BUDDIGOWER,136484,573220,1,Central,PMapCent02,13648401
880,587,BUDDIGOWER,136483,573220,2,Central,PMapCent02,13648301
881,698,BUDGERY,136270,573222,1,Central,PMapCent02,13627002
881,698,BUDGERY,136270,573222,1,Central,PMapCent02,13627001
881,698,BUDGERY,136269,573222,2,Central,PMapCent02,13626901
882,416,BULBODNEY,136823,573223,1,Central,PMapCent02,13682301
882,416,BULBODNEY,136822,573223,2,Central,PMapCent02,13682201
883,349,BULGANDRA,100042,573224,1,Central,PMapCent02,10004201
883,349,BULGANDRA,100041,573224,2,Central,PMapCent02,10004101
884,127,BULGANDRAMINE,100489,573225,1,Central,PMapCent02,10048902
884,127,BULGANDRAMINE,100489,573225,1,Central,PMapCent02,10048901
884,127,BULGANDRAMINE,100489,573225,1,Central,PMapCent02,10048904
884,127,BULGANDRAMINE,100489,573225,1,Central,PMapCent02,10048903
884,127,BULGANDRAMINE,100488,573225,2,Central,PMapCent02,10048801
885,441,BULLERAWA,136774,573226,1,Central,PMapCent02,13677401
885,441,BULLERAWA,136773,573226,2,Central,PMapCent02,13677301
886,152,BULL PLAIN,100443,573227,1,Central,PMapCent02,10044301
886,152,BULL PLAIN,100442,573227,2,Central,PMapCent02,10044201
887,636,BUMBALDRY,136393,573228,1,Central,PMapCent02,13639301
887,636,BUMBALDRY,136392,573228,2,Central,PMapCent02,13639201
888,676,BUMBALDRY (UPPER),136309,573229,1,Central,PMapCent02,13630901
888,676,BUMBALDRY (UPPER),136308,573229,2,Central,PMapCent02,13630801
889,639,BUNARBRA,136386,573230,1,Central,PMapCent02,13638601
889,639,BUNARBRA,136385,573230,2,Central,PMapCent02,13638501
88,89,MINGOOLA,101189,572391,1,Eastern,PMapEast03,10118901
88,89,MINGOOLA,101188,572391,2,Eastern,PMapEast03,10118801
88,89,MINGOOLA,101187,572391,3,Eastern,PMapEast03,10118701
890,446,BUNDABURRAH,136764,573231,1,Central,PMapCent02,13676401
890,446,BUNDABURRAH,136763,573231,2,Central,PMapCent02,13676301
891,221,BUNDALLA,100301,573232,1,Central,PMapCent02,10030102
891,221,BUNDALLA,100301,573232,1,Central,PMapCent02,10030101
891,221,BUNDALLA,100300,573232,2,Central,PMapCent02,10030001
892,114,BUNDILLA,100512,573234,1,Central,PMapCent02,10051201
893,604,BUNDURE,136452,573235,1,Central,PMapCent02,13645201
893,604,BUNDURE,136451,573235,2,Central,PMapCent02,13645101
894,367,BUNDY,100009,573236,1,Central,PMapCent02,10000901
894,367,BUNDY,100009,573236,1,Central,PMapCent02,10000902
894,367,BUNDY,100008,573236,2,Central,PMapCent02,10000801
895,734,BUNDYBUNDALLY,136203,573237,1,Central,PMapCent02,13620301
895,734,BUNDYBUNDALLY,136202,573237,2,Central,PMapCent02,13620201
896,470,BUNDYULUMBLAH,136713,573238,1,Central,PMapCent02,13671302
896,470,BUNDYULUMBLAH,136713,573238,1,Central,PMapCent02,13671303
896,470,BUNDYULUMBLAH,136713,573238,1,Central,PMapCent02,13671301
896,470,BUNDYULUMBLAH,136713,573238,1,Central,PMapCent02,13671304
896,470,BUNDYULUMBLAH,136712,573238,2,Central,PMapCent02,13671201
897,731,BUNGEBAR,136208,573239,1,Central,PMapCent02,13620801
898,501,BUNGLE GULLY,136654,573240,1,Central,PMapCent02,13665401
898,501,BUNGLE GULLY,136653,573240,2,Central,PMapCent02,13665301
899,407,BUNNA BUNNA,136843,573241,1,Central,PMapCent02,13684301
899,407,BUNNA BUNNA,136843,573241,1,Central,PMapCent02,13684302
899,407,BUNNA BUNNA,136843,573241,1,Central,PMapCent02,13684304
899,407,BUNNA BUNNA,136843,573241,1,Central,PMapCent02,13684303
899,407,BUNNA BUNNA,136842,573241,2,Central,PMapCent02,13684201
89,33,MOOKI SPRINGS,101841,572392,1,Eastern,PMapEast03,10184102
89,33,MOOKI SPRINGS,101841,572392,1,Eastern,PMapEast03,10184101
89,33,MOOKI SPRINGS,101838,572392,2,Eastern,PMapEast03,10183801
8,107,ATTUNGA,101644,572308,1,Eastern,PMapEast01,10164403
8,107,ATTUNGA,101644,572308,1,Eastern,PMapEast01,10164404
8,107,ATTUNGA,101644,572308,1,Eastern,PMapEast01,10164402
8,107,ATTUNGA,101644,572308,1,Eastern,PMapEast01,10164401
8,107,ATTUNGA,101643,572308,2,Eastern,PMapEast01,10164301
900,359,BIMBLE,100024,573242,1,Central,PMapCent01,10002401
900,359,BIMBLE,100023,573242,2,Central,PMapCent01,10002301
901,514,BIMBLE,136633,573243,1,Central,PMapCent01,13663301
901,514,BIMBLE,136632,573243,2,Central,PMapCent01,13663201
902,467,BURBURGATE,136719,573244,1,Central,PMapCent02,13671901
902,467,BURBURGATE,136719,573244,1,Central,PMapCent02,13671902
902,467,BURBURGATE,136718,573244,2,Central,PMapCent02,13671801
903,348,BINGARA,100044,573245,1,Central,PMapCent01,10004401
903,348,BINGARA,100044,573245,1,Central,PMapCent01,10004402
903,348,BINGARA,100043,573245,2,Central,PMapCent01,10004301
904,91,BURDENDA,100557,573246,1,Central,PMapCent02,10055702
904,91,BURDENDA,100557,573246,1,Central,PMapCent02,10055701
904,91,BURDENDA,100556,573246,2,Central,PMapCent02,10055601
905,330,BINIGUY,100078,573247,1,Central,PMapCent01,10007801
905,330,BINIGUY,100077,573247,2,Central,PMapCent01,10007701
906,5,BINNIA,100728,573248,1,Central,PMapCent01,10072802
906,5,BINNIA,100728,573248,1,Central,PMapCent01,10072801
906,5,BINNIA,100727,573248,2,Central,PMapCent01,10072701
907,264,BINYA,100212,573249,1,Central,PMapCent01,10021202
907,264,BINYA,100212,573249,1,Central,PMapCent01,10021201
907,264,BINYA,100211,573249,2,Central,PMapCent01,10021101
908,347,BURRABOGIE,100046,573250,1,Central,PMapCent02,10004601
908,347,BURRABOGIE,100045,573250,2,Central,PMapCent02,10004501
909,190,BURRAN,100364,573251,1,Central,PMapCent02,10036402
909,190,BURRAN,100364,573251,1,Central,PMapCent02,10036401
909,190,BURRAN,100363,573251,2,Central,PMapCent02,10036301
90,267,MOONEY MOONEY,101307,572393,1,Eastern,PMapEast03,10130701
910,265,BLOWCLEAR WEST,100210,573252,1,Central,PMapCent01,10021001
910,265,BLOWCLEAR WEST,100209,573252,2,Central,PMapCent01,10020901
911,66,BLUE NOBBY,100607,573253,1,Central,PMapCent01,10060701
911,66,BLUE NOBBY,100607,573253,1,Central,PMapCent01,10060702
911,66,BLUE NOBBY,100606,573253,2,Central,PMapCent01,10060601
912,496,BURRANDOON,136666,573254,1,Central,PMapCent02,13666601
912,496,BURRANDOON,136666,573254,1,Central,PMapCent02,13666602
912,496,BURRANDOON,136665,573254,2,Central,PMapCent02,13666501
913,310,BURREL OR GUNNIBLE,100121,573255,1,Central,PMapCent02,10012102
913,310,BURREL OR GUNNIBLE,100121,573255,1,Central,PMapCent02,10012101
913,310,BURREL OR GUNNIBLE,100120,573255,2,Central,PMapCent02,10012001
914,549,BOCABIGAL,136562,573256,1,Central,PMapCent01,13656201
914,549,BOCABIGAL,136562,573256,1,Central,PMapCent01,13656202
914,549,BOCABIGAL,136561,573256,2,Central,PMapCent01,13656101
915,394,BODANGORA,136871,573257,1,Central,PMapCent01,13687101
915,394,BODANGORA,136870,573257,2,Central,PMapCent01,13687001
916,335,BURRONGONG,100068,573258,1,Central,PMapCent02,10006801
916,335,BURRONGONG,100067,573258,2,Central,PMapCent02,10006701
917,594,BURROWAY,136471,573259,1,Central,PMapCent02,13647101
917,594,BURROWAY,136471,573259,1,Central,PMapCent02,13647103
917,594,BURROWAY,136471,573259,1,Central,PMapCent02,13647105
917,594,BURROWAY,136471,573259,1,Central,PMapCent02,13647104
917,594,BURROWAY,136471,573259,1,Central,PMapCent02,13647102
917,594,BURROWAY,136471,573259,1,Central,PMapCent02,13647106
917,594,BURROWAY,136470,573259,2,Central,PMapCent02,13647001
917,594,BURROWAY,136469,573259,3,Central,PMapCent02,13646902
917,594,BURROWAY,136469,573259,3,Central,PMapCent02,13646901
918,275,BUTHERWAH,100190,573260,1,Central,PMapCent02,10019001
919,141,BOGEWONG,100461,573261,1,Central,PMapCent01,10046102
919,141,BOGEWONG,100461,573261,1,Central,PMapCent01,10046101
91,106,MOREDUN,101646,572394,1,Eastern,PMapEast03,10164602
91,106,MOREDUN,101646,572394,1,Eastern,PMapEast03,10164601
91,106,MOREDUN,101645,572394,2,Eastern,PMapEast03,10164501
920,252,BUTTABONE,100236,573262,1,Central,PMapCent02,10023602
920,252,BUTTABONE,100236,573262,1,Central,PMapCent02,10023601
920,252,BUTTABONE,100235,573262,2,Central,PMapCent02,10023501
921,246,BOKEMER,100248,573263,1,Central,PMapCent01,10024801
921,246,BOKEMER,100247,573263,2,Central,PMapCent01,10024701
922,597,BYGALOREE,136463,573264,1,Central,PMapCent02,13646301
922,597,BYGALOREE,136463,573264,1,Central,PMapCent02,13646302
922,597,BYGALOREE,136462,573264,2,Central,PMapCent02,13646201
923,220,BYGOO,100303,573265,1,Central,PMapCent02,10030301
923,220,BYGOO,100303,573265,1,Central,PMapCent02,10030302
923,220,BYGOO,100302,573265,2,Central,PMapCent02,10030201
924,28,CADOW,100684,573266,1,Central,PMapCent02,10068402
924,28,CADOW,100684,573266,1,Central,PMapCent02,10068401
924,28,CADOW,100683,573266,2,Central,PMapCent02,10068301
924,28,CADOW,100683,573266,2,Central,PMapCent02,10068302
924,28,CADOW,100682,573266,3,Central,PMapCent02,10068201
925,304,BOLARO,100133,573267,1,Central,PMapCent01,10013301
925,304,BOLARO,100132,573267,2,Central,PMapCent01,10013201
926,201,CAIDMURRA,100340,573268,1,Central,PMapCent02,10034002
926,201,CAIDMURRA,100340,573268,1,Central,PMapCent02,10034004
926,201,CAIDMURRA,100340,573268,1,Central,PMapCent02,10034003
926,201,CAIDMURRA,100340,573268,1,Central,PMapCent02,10034001
927,36,CAIGAN,100668,573269,1,Central,PMapCent02,10066802
927,36,CAIGAN,100668,573269,1,Central,PMapCent02,10066801
927,36,CAIGAN,100667,573269,2,Central,PMapCent02,10066701
928,207,BOMELY,100329,573270,1,Central,PMapCent01,10032901
928,207,BOMELY,100328,573270,2,Central,PMapCent01,10032801
929,185,BOMERA,100376,573271,1,Central,PMapCent01,10037601
929,185,BOMERA,100376,573271,1,Central,PMapCent01,10037602
929,185,BOMERA,100376,573271,1,Central,PMapCent01,10037603
929,185,BOMERA,100376,573271,1,Central,PMapCent01,10037604
929,185,BOMERA,100375,573271,2,Central,PMapCent01,10037501
92,421,MOUNT MITCHELL,101009,572395,1,Eastern,PMapEast03,10100901
92,421,MOUNT MITCHELL,101008,572395,2,Eastern,PMapEast03,10100801
930,60,BONE AND PREMER,100618,573272,2,Central,PMapCent01,10061801
931,332,CARLISLE,100074,573273,1,Central,PMapCent02,10007401
931,332,CARLISLE,100073,573273,2,Central,PMapCent02,10007301
932,565,CARNERNEY,136530,573274,1,Central,PMapCent02,13653001
932,565,CARNERNEY,136529,573274,2,Central,PMapCent02,13652901
932,565,CARNERNEY,136529,573274,2,Central,PMapCent02,13652902
932,565,CARNERNEY,136528,573274,3,Central,PMapCent02,13652801
933,257,CAROONBOON,100226,573275,1,Central,PMapCent02,10022602
933,257,CAROONBOON,100226,573275,1,Central,PMapCent02,10022601
933,257,CAROONBOON,100225,573275,2,Central,PMapCent02,10022501
934,124,BOOABULA,100495,573276,1,Central,PMapCent01,10049501
934,124,BOOABULA,100495,573276,1,Central,PMapCent01,10049502
934,124,BOOABULA,100494,573276,2,Central,PMapCent01,10049401
935,537,CARROLL,136587,573277,1,Central,PMapCent02,13658701
935,537,CARROLL,136587,573277,1,Central,PMapCent02,13658702
935,537,CARROLL,136586,573277,2,Central,PMapCent02,13658601
936,609,BOOLCARROL,136442,573278,1,Central,PMapCent01,13644201
936,609,BOOLCARROL,136442,573278,1,Central,PMapCent01,13644202
936,609,BOOLCARROL,136441,573278,2,Central,PMapCent01,13644101
937,434,CATHUNDRIL NO 2,136787,573279,1,Central,PMapCent02,13678701
938,186,BOOLOOROO,100374,573280,1,Central,PMapCent01,10037402
938,186,BOOLOOROO,100374,573280,1,Central,PMapCent01,10037401
938,186,BOOLOOROO,100373,573280,2,Central,PMapCent01,10037301
939,31,BOOMANOOMANA,100677,573281,1,Central,PMapCent01,10067702
939,31,BOOMANOOMANA,100677,573281,1,Central,PMapCent01,10067701
939,31,BOOMANOOMANA,100676,573281,2,Central,PMapCent01,10067601
93,187,MUGMUGWUG,101467,572396,1,Eastern,PMapEast03,10146701
940,188,CENTRE BLOCK NO 3,100369,573282,1,Central,PMapCent02,10036901
940,188,CENTRE BLOCK NO 3,100368,573282,2,Central,PMapCent02,10036801
940,188,CENTRE BLOCK NO 3,100367,573282,3,Central,PMapCent02,10036701
941,313,BOONA WEST,100115,573283,1,Central,PMapCent01,10011502
941,313,BOONA WEST,100115,573283,1,Central,PMapCent01,10011501
941,313,BOONA WEST,100114,573283,2,Central,PMapCent01,10011401
942,277,COBBADAH,100187,573284,1,Central,PMapCent02,10018701
942,277,COBBADAH,100187,573284,1,Central,PMapCent02,10018702
942,277,COBBADAH,100186,573284,2,Central,PMapCent02,10018601
943,356,COBRA,100030,573285,1,Central,PMapCent02,10003001
943,356,COBRA,100029,573285,2,Central,PMapCent02,10002901
944,616,BOONAL,136428,573286,1,Central,PMapCent01,13642801
944,616,BOONAL,136427,573286,2,Central,PMapCent01,13642701
944,616,BOONAL,136426,573286,3,Central,PMapCent01,13642601
945,109,BOONOOK,100520,573287,1,Central,PMapCent01,10052001
945,109,BOONOOK,100519,573287,2,Central,PMapCent01,10051901
946,314,CALIMO,100113,573288,1,Central,PMapCent02,10011301
946,314,CALIMO,100112,573288,2,Central,PMapCent02,10011201
947,719,COBRAURAGUY,136233,573289,1,Central,PMapCent02,13623301
947,719,COBRAURAGUY,136232,573289,2,Central,PMapCent02,13623201
947,719,COBRAURAGUY,136231,573289,3,Central,PMapCent02,13623101
948,165,COCKETGEDONG,100415,573290,1,Central,PMapCent02,10041501
949,417,COCOPARA,136821,573292,1,Central,PMapCent02,13682101
949,417,COCOPARA,136820,573292,2,Central,PMapCent02,13682001
94,44,SWAMP OAK CREEK,101808,572397,1,Eastern,PMapEast04,10180802
94,44,SWAMP OAK CREEK,101808,572397,1,Eastern,PMapEast04,10180804
94,44,SWAMP OAK CREEK,101808,572397,1,Eastern,PMapEast04,10180805
94,44,SWAMP OAK CREEK,101808,572397,1,Eastern,PMapEast04,10180806
94,44,SWAMP OAK CREEK,101808,572397,1,Eastern,PMapEast04,10180803
94,44,SWAMP OAK CREEK,101808,572397,1,Eastern,PMapEast04,10180801
94,44,SWAMP OAK CREEK,101806,572397,2,Eastern,PMapEast04,10180601
950,105,COCOPARA EAST,100528,573293,1,Central,PMapCent02,10052801
950,105,COCOPARA EAST,100528,573293,1,Central,PMapCent02,10052802
950,105,COCOPARA EAST,100527,573293,2,Central,PMapCent02,10052701
951,578,CANONBA,136504,573294,1,Central,PMapCent02,13650401
951,578,CANONBA,136504,573294,1,Central,PMapCent02,13650402
951,578,CANONBA,136503,573294,2,Central,PMapCent02,13650301
952,588,COGHILL,136482,573295,1,Central,PMapCent02,13648202
952,588,COGHILL,136482,573295,1,Central,PMapCent02,13648201
952,588,COGHILL,136482,573295,1,Central,PMapCent02,13648204
952,588,COGHILL,136482,573295,1,Central,PMapCent02,13648203
952,588,COGHILL,136481,573295,2,Central,PMapCent02,13648101
953,500,COLLI,136656,573296,1,Central,PMapCent02,13665601
953,500,COLLI,136655,573296,2,Central,PMapCent02,13665501
954,112,COLLIBURL,100516,573297,1,Central,PMapCent02,10051601
954,112,COLLIBURL,100515,573297,2,Central,PMapCent02,10051501
955,437,CANONBAR,136781,573298,1,Central,PMapCent02,13678104
955,437,CANONBAR,136781,573298,1,Central,PMapCent02,13678101
955,437,CANONBAR,136781,573298,1,Central,PMapCent02,13678103
955,437,CANONBAR,136781,573298,1,Central,PMapCent02,13678102
955,437,CANONBAR,136780,573298,2,Central,PMapCent02,13678002
955,437,CANONBAR,136780,573298,2,Central,PMapCent02,13678001
956,154,COLOMBO CREEK,100439,573299,1,Central,PMapCent03,10043901
956,154,COLOMBO CREEK,100438,573299,2,Central,PMapCent03,10043801
957,256,CANOON POINT,100228,573300,1,Central,PMapCent02,10022801
957,256,CANOON POINT,100228,573300,1,Central,PMapCent02,10022802
957,256,CANOON POINT,100228,573300,1,Central,PMapCent02,10022803
957,256,CANOON POINT,100228,573300,1,Central,PMapCent02,10022804
957,256,CANOON POINT,100227,573300,2,Central,PMapCent02,10022701
958,224,COLOMBO PLAIN,100294,573301,1,Central,PMapCent03,10029401
958,224,COLOMBO PLAIN,100294,573301,1,Central,PMapCent03,10029403
958,224,COLOMBO PLAIN,100294,573301,1,Central,PMapCent03,10029402
958,224,COLOMBO PLAIN,100293,573301,2,Central,PMapCent03,10029301
959,15,CARAGABAL,100710,573302,1,Central,PMapCent02,10071001
959,15,CARAGABAL,100709,573302,2,Central,PMapCent02,10070901
95,529,TALOUMBI,100808,572398,1,Eastern,PMapEast04,10080801
95,529,TALOUMBI,100807,572398,2,Eastern,PMapEast04,10080701
960,344,COLLYMONGOOL,100051,573303,1,Central,PMapCent02,10005102
960,344,COLLYMONGOOL,100051,573303,1,Central,PMapCent02,10005104
960,344,COLLYMONGOOL,100051,573303,1,Central,PMapCent02,10005103
960,344,COLLYMONGOOL,100051,573303,1,Central,PMapCent02,10005101
960,344,COLLYMONGOOL,100050,573303,2,Central,PMapCent02,10005001
960,344,COLLYMONGOOL,100049,573303,3,Central,PMapCent02,10004901
