mapid,county,parish,barcode,edition,sheet,year,cd_title,image_id
1082,BURNETT,TULLIN TULLA,125810,1,1, ,PMapME04,12581001
1082,BURNETT,TULLIN TULLA,125809,2,1,1900,PMapME04,12580901
1083,BURNETT,VICARS,153677,1,1,1881,PMapME04,15367701
1083,BURNETT,VICARS,153677,1,1,1881,PMapME04,15367702
1083,BURNETT,VICARS,153677,1,1,1881,PMapME04,15367703
1083,BURNETT,VICARS,153677,1,1,1881,PMapME04,15367704
1083,BURNETT,VICARS,153678,2,1,1898,PMapME04,15367801
1083,BURNETT,VICARS,153679,3,1,1908,PMapME04,15367901
1083,BURNETT,VICARS,153680,4,1,1925,PMapME04,15368001
1083,BURNETT,VICARS,125776,5,1,1940,PMapME04,12577601
1084,BURNETT,WARIALDA,125755,1,1,1882,PMapME04,12575501
1084,BURNETT,WARIALDA,125754,2,1,1896,PMapME04,12575401
1084,BURNETT,WARIALDA,125753,3,1,1906,PMapME04,12575301
1084,BURNETT,WARIALDA,125752,4,1,1913,PMapME04,12575201
1084,BURNETT,WARIALDA,125751,5,1,1926,PMapME04,12575101
1084,BURNETT,WARIALDA,125750,6,1,1943,PMapME04,12575001
1084,BURNETT,WARIALDA,125749,7,1,1960,PMapME04,12574901
1085,BURNETT,YAGOBE,125642,1,1,1884,PMapME04,12564201
1085,BURNETT,YAGOBE,125641,2,1,1898,PMapME04,12564101
1085,BURNETT,YAGOBE,125640,3,1,1908,PMapME04,12564001
1085,BURNETT,YAGOBE,125639,4,1,1916,PMapME04,12563901
1085,BURNETT,YAGOBE,125638,5,1,1943,PMapME04,12563801
1086,BURNETT,YALLAROI,125645,1,1, ,PMapME04,12564501
1086,BURNETT,YALLAROI,125644,2,1,1900,PMapME04,12564401
1086,BURNETT,YALLAROI,125643,3,1,1922,PMapME04,12564301
1087,BURNETT,CLARE,126866,1,1,1881,PMapME03,12686601
1087,BURNETT,CLARE,126865,2,1,1894,PMapME03,12686501
1087,BURNETT,CLARE,126864,3,1,1907,PMapME03,12686401
1087,BURNETT,CLARE,126863,4,1,1922,PMapME03,12686301
1087,BURNETT,CLARE,126862,5,1,1940,PMapME03,12686201
1088,BURNETT,GUNNEE,126454,1,1,1881,PMapME03,12645401
1088,BURNETT,GUNNEE,150150,2,1,1894,PMapAE03,15015001
1088,BURNETT,GUNNEE,126453,3,1,1906,PMapME03,12645301
1088,BURNETT,GUNNEE,150952,3,1,1906,PMapAE03,15095201
1088,BURNETT,GUNNEE,123092,4,1,1913,PMapAE03,12309201
1088,BURNETT,GUNNEE,126452,4,1,1913,PMapME03,12645201
1089,BURNETT,SINGAPOORA,125932,1,1,1881,PMapME04,12593201
1089,BURNETT,SINGAPOORA,125931,2,1,1898,PMapME04,12593101
1089,BURNETT,SINGAPOORA,125930,3,1,1906,PMapME04,12593001
1089,BURNETT,SINGAPOORA,125929,4,1,1913,PMapME04,12592901
1089,BURNETT,SINGAPOORA,125928,5,1,1928,PMapME04,12592801
1089,BURNETT,SINGAPOORA,125927,6,1,1937,PMapME04,12592701
1089,BURNETT,SINGAPOORA,153742,7,1,1960,PMapME04,15374201
108,ARRAWATTA,MACINTYRE,150490,1,1,1900,PMapAE02,15049001
108,ARRAWATTA,MACINTYRE,150036,2,1,1901,PMapAE02,15003601
108,ARRAWATTA,MACINTYRE,123030,3,1,1918,PMapAE02,12303001
1090,CADELL,BAMA,151060,1,1, ,PMapHY01,15106001
1090,CADELL,BAMA,151061,3,1, ,PMapHY01,15106101
1090,CADELL,BAMA,151062,4,1, ,PMapHY01,15106201
1090,CADELL,BAMA,121419,5,1,1928,PMapHY01,12141901
1090,CADELL,BAMA,121418,6,1,1961,PMapHY01,12141801
1090,CADELL,BAMA,121418,6,1,1961,PMapHY01,12141802
1091,CADELL,BENARCA,151063,1,1, ,PMapHY01,15106301
1091,CADELL,BENARCA,151064,2,1, ,PMapHY01,15106401
1091,CADELL,BENARCA,151065,3,1, ,PMapHY01,15106501
1091,CADELL,BENARCA,121402,4,1,1932,PMapHY01,12140201
1092,CADELL,BUNNALOO,151066,1,1, ,PMapHY02,15106601
1092,CADELL,BUNNALOO,121353,3,1,1924,PMapHY02,12135301
1093,CADELL,BURRUMBURY,151067,1,1, ,PMapHY02,15106701
1093,CADELL,BURRUMBURY,121349,3,1,1918,PMapHY02,12134901
1094,CADELL,CALDWELL,151068,1,1, ,PMapHY02,15106801
1094,CADELL,CALDWELL,151069,2,1, ,PMapHY02,15106901
1094,CADELL,CALDWELL,121345,3,1,1931,PMapHY02,12134501
1095,CADELL,CALOOLA,151070,1,1, ,PMapHY02,15107001
1095,CADELL,CALOOLA,151071,2,1, ,PMapHY02,15107101
1095,CADELL,CALOOLA,151072,3,1, ,PMapHY02,15107201
1096,CADELL,GOTHA,151073,1,1, ,PMapHY02,15107301
1096,CADELL,GOTHA,151074,3,1, ,PMapHY02,15107401
1097,CADELL,GOTHOG,151075,1,1, ,PMapHY02,15107501
1097,CADELL,GOTHOG,151076,2,1, ,PMapHY02,15107601
1098,CADELL,GULPA,151077,1,1, ,PMapHY02,15107701
1098,CADELL,GULPA,151078,3,1, ,PMapHY02,15107801
1098,CADELL,GULPA,151079,4,1, ,PMapHY02,15107901
1098,CADELL,GULPA,121257,5,1,1931,PMapHY02,12125701
1099,CADELL,MARS,151082,1,1, ,PMapHY02,15108201
1099,CADELL,MARS,151083,2,1, ,PMapHY02,15108301
1099,CADELL,MARS,121194,3,1,1928,PMapHY02,12119401
109,ARRAWATTA,MANDOE,126293,1,1,1882,PMapME01,12629301
109,ARRAWATTA,MANDOE,126292,2,1,1903,PMapME01,12629201
109,ARRAWATTA,MANDOE,150037,2,1,1903,PMapAE02,15003701
109,ARRAWATTA,MANDOE,123021,3,1,1916,PMapAE02,12302101
109,ARRAWATTA,MANDOE,126291,3,1,1916,PMapME01,12629101
10,ARGYLE,COLLECTOR,102269,2,1, ,PMapGN01,10226901
10,ARGYLE,COLLECTOR,102270,3,1, ,PMapGN01,10227001
10,ARGYLE,COLLECTOR,102271,4,1, ,PMapGN01,10227101
10,ARGYLE,COLLECTOR,102273,5,1, ,PMapGN01,10227301
10,ARGYLE,COLLECTOR,102272,5,2, ,PMapGN01,10227201
10,ARGYLE,COLLECTOR,102274,6,1, ,PMapGN01,10227401
1100,CADELL,MATHOURA,151084,1,1, ,PMapHY02,15108401
1100,CADELL,MATHOURA,151085,3,1, ,PMapHY02,15108501
1100,CADELL,MATHOURA,121193,4,1,1931,PMapHY02,12119301
1101,CADELL,MOAMA,151086,1,1, ,PMapHY02,15108601
1101,CADELL,MOAMA,151087,2,1, ,PMapHY02,15108701
1101,CADELL,MOAMA,151088,4,1, ,PMapHY02,15108801
1101,CADELL,MOAMA,121177,5,1,1924,PMapHY02,12117701
1101,CADELL,MOAMA,121176,6,1,1938,PMapHY02,12117601
1101,CADELL,MOAMA,121176,6,1,1938,PMapHY02,12117602
1102,CADELL,MOIRA,151089,1,1, ,PMapHY02,15108901
1102,CADELL,MOIRA,151090,2,1, ,PMapHY02,15109001
1102,CADELL,MOIRA,151090,2,1, ,PMapHY02,15109002
1102,CADELL,MOIRA,151091,3,1, ,PMapHY02,15109101
1103,CADELL,NALLAM,121153,2,1,1912,PMapHY02,12115301
1104,CADELL,PERRICOOTA,151092,1,1, ,PMapHY02,15109201
1104,CADELL,PERRICOOTA,152015,2,1, ,PMapHY02,15201501
1104,CADELL,PERRICOOTA,151093,3,1, ,PMapHY02,15109301
1105,CADELL,PORTHOLE,151094,1,1, ,PMapHY02,15109401
1105,CADELL,PORTHOLE,121108,4,1,1927,PMapHY02,12110801
1106,CADELL,TAMAR,151095,1,1, ,PMapHY02,15109501
1106,CADELL,TAMAR,152025,2,1, ,PMapHY02,15202501
1106,CADELL,TAMAR,121070,3,1,1922,PMapHY02,12107001
1107,CADELL,TANTONAN,151096,3,1, ,PMapHY02,15109601
1107,CADELL,TANTONAN,151097,4,1, ,PMapHY02,15109701
1107,CADELL,TANTONAN,121067,5,1,1935,PMapHY02,12106701
1108,CADELL,TATAILA,151098,1,1, ,PMapHY02,15109801
1108,CADELL,TATAILA,151099,3,1, ,PMapHY02,15109901
1108,CADELL,TATAILA,121066,4,1,1939,PMapHY02,12106601
1108,CADELL,TATAILA,121066,4,1,1939,PMapHY02,12106602
1109,CADELL,THULE,151100,1,1, ,PMapHY02,15110001
1109,CADELL,THULE,151101,2,1, ,PMapHY02,15110101
1109,CADELL,THULE,121056,3,1,1934,PMapHY02,12105601
110,ARRAWATTA,MCDONALD,150038,3,1,1923,PMapAE02,15003801
110,ARRAWATTA,MCDONALD,123012,4,1,1936,PMapAE02,12301201
1110,CADELL,THYRA,151102,1,1, ,PMapHY02,15110201
1110,CADELL,THYRA,151103,2,1, ,PMapHY02,15110301
1111,CADELL,TOMARA,151104,1,1, ,PMapHY02,15110401
1111,CADELL,TOMARA,151105,2,1, ,PMapHY02,15110501
1111,CADELL,TOMARA,121046,3,1,1935,PMapHY02,12104601
1112,CADELL,TOORANGABBY,151106,1,1, ,PMapHY02,15110601
1112,CADELL,TOORANGABBY,121036,3,1,1917,PMapHY02,12103601
1113,CADELL,WIRRINGAN,151107,1,1, ,PMapHY02,15110701
1113,CADELL,WIRRINGAN,151108,2,1, ,PMapHY02,15110801
1113,CADELL,WIRRINGAN,120979,3,1,1935,PMapHY02,12097901
1113,CADELL,WIRRINGAN,120979,3,1,1935,PMapHY02,12097902
1114,CADELL,WOMBOOTA,151109,1,1, ,PMapHY02,15110901
1114,CADELL,WOMBOOTA,120972,2,1,1918,PMapHY02,12097201
1115,CADELL,WONGAL,120971,1,1,1885,PMapHY02,12097101
1115,CADELL,WONGAL,151110,2,1, ,PMapHY02,15111001
1116,CADELL,YARRAMAN,120938,3,1,1920,PMapHY02,12093801
1116,CADELL,YARRAMAN,120937,4,1,1941,PMapHY02,12093701
1117,CADELL,MARAH,151081,2,1, ,PMapHY02,15108101
1117,CADELL,MARAH,151080,3,1, ,PMapHY02,15108001
1118,CAMDEN,BANGADILLY,102367,2,1, ,PMapGN04,10236701
1118,CAMDEN,BANGADILLY,138545,3,1, ,PMapGN04,13854501
1118,CAMDEN,BANGADILLY,102368,4,1, ,PMapGN04,10236801
1118,CAMDEN,BANGADILLY,102369,5,1, ,PMapGN04,10236901
1118,CAMDEN,BANGADILLY,102360,5,2, ,PMapGN04,10236001
1119,CAMDEN,BANKSIA,103164,3,1,1908,PMapGN04,10316401
1119,CAMDEN,BANKSIA,140002,3,1,1908,PMapMN01,14000201
1119,CAMDEN,BANKSIA,102361,3,2,1908,PMapGN04,10236101
111,ARRAWATTA,MERITI,126241,1,1,1884,PMapME01,12624101
111,ARRAWATTA,MERITI,150039,1,1,1884,PMapAE02,15003901
111,ARRAWATTA,MERITI,126240,2,1,1909,PMapME01,12624001
111,ARRAWATTA,MERITI,150040,2,1,1909,PMapAE02,15004001
111,ARRAWATTA,MERITI,123010,3,1,1928,PMapAE02,12301001
111,ARRAWATTA,MERITI,126239,3,1,1928,PMapME01,12623901
1120,CAMDEN,BARGO,138546,6,1,1894,PMapGN04,13854601
1120,CAMDEN,BARGO,138547,7,1,1898,PMapGN04,13854701
1120,CAMDEN,BARGO,102370,8,1,1901,PMapGN04,10237001
1120,CAMDEN,BARGO,102371,9,1,1907,PMapGN04,10237101
1120,CAMDEN,BARGO,140003,9,1,1907,PMapMN01,14000301
1120,CAMDEN,BARGO,102372,10,1,1917,PMapGN04,10237201
1120,CAMDEN,BARGO,140004,10,1,1917,PMapMN01,14000401
1120,CAMDEN,BARGO,138548,11,1,1923,PMapGN04,13854801
1120,CAMDEN,BARGO,103165,12,1,1930,PMapGN04,10316501
1120,CAMDEN,BARGO,140005,12,1,1930,PMapMN01,14000501
1120,CAMDEN,BARGO,103166,13,1,1938,PMapGN04,10316601
1120,CAMDEN,BARGO,140006,13,1,1938,PMapMN01,14000601
1120,CAMDEN,BARGO,102347,14,1,1959,PMapGN04,10234701
1120,CAMDEN,BARGO,102346,14,2,1959,PMapGN04,10234601
1120,CAMDEN,BARGO,102362,15,2,1974,PMapGN04,10236201
1121,CAMDEN,BELANGLO,138549,2,1, ,PMapGN04,13854901
1121,CAMDEN,BELANGLO,138549,2,1, ,PMapGN04,13854902
1121,CAMDEN,BELANGLO,138549,2,1, ,PMapGN04,13854903
1121,CAMDEN,BELANGLO,138549,2,1, ,PMapGN04,13854904
1121,CAMDEN,BELANGLO,102674,4,1, ,PMapGN04,10267401
1121,CAMDEN,BELANGLO,138550,5,1, ,PMapGN04,13855001
1121,CAMDEN,BELANGLO,102673,6,1, ,PMapGN04,10267301
1121,CAMDEN,BELANGLO,102672,7,1, ,PMapGN04,10267201
1121,CAMDEN,BELANGLO,102671,8,1, ,PMapGN04,10267101
1122,CAMDEN,BERRIMA,138808,3,1, ,PMapGN04,13880801
1122,CAMDEN,BERRIMA,138551,4,1, ,PMapGN04,13855101
1122,CAMDEN,BERRIMA,138552,6,1, ,PMapGN04,13855201
1122,CAMDEN,BERRIMA,138553,7,1, ,PMapGN04,13855301
1122,CAMDEN,BERRIMA,102677,8,1, ,PMapGN04,10267701
1122,CAMDEN,BERRIMA,102678,9,1, ,PMapGN04,10267801
1122,CAMDEN,BERRIMA,102676,9,2, ,PMapGN04,10267601
1122,CAMDEN,BERRIMA,102675,10,1, ,PMapGN04,10267501
1123,CAMDEN,BONG BONG,138809,3,1, ,PMapGN04,13880901
1123,CAMDEN,BONG BONG,138554,4,1, ,PMapGN04,13855401
1123,CAMDEN,BONG BONG,138555,5,1, ,PMapGN04,13855501
1123,CAMDEN,BONG BONG,102682,6,1, ,PMapGN04,10268201
1123,CAMDEN,BONG BONG,102681,7,1, ,PMapGN04,10268101
1123,CAMDEN,BONG BONG,102680,7,2, ,PMapGN04,10268001
1123,CAMDEN,BONG BONG,102679,8,1, ,PMapGN04,10267901
1124,CAMDEN,BROUGHTON,103538,4,1, ,PMapNA02,10353801
1124,CAMDEN,BROUGHTON,138039,5,1, ,PMapNA02,13803901
1124,CAMDEN,BROUGHTON,103539,6,1, ,PMapNA02,10353901
1124,CAMDEN,BROUGHTON,103540,7,1, ,PMapNA02,10354001
1124,CAMDEN,BROUGHTON,103487,8,1, ,PMapNA02,10348701
1124,CAMDEN,BROUGHTON,103338,8,2, ,PMapNA02,10333801
1124,CAMDEN,BROUGHTON,103337,8,3, ,PMapNA02,10333701
1125,CAMDEN,BUGONG,138041,2,1, ,PMapNA02,13804101
1125,CAMDEN,BUGONG,138040,3,1, ,PMapNA02,13804001
1125,CAMDEN,BUGONG,138042,4,1, ,PMapNA02,13804201
1125,CAMDEN,BUGONG,103361,5,1, ,PMapNA02,10336101
1126,CAMDEN,BULLIO,102686,2,1, ,PMapGN04,10268601
1126,CAMDEN,BULLIO,102685,3,1, ,PMapGN04,10268501
1126,CAMDEN,BULLIO,102684,4,1, ,PMapGN04,10268401
1126,CAMDEN,BULLIO,102683,4,2, ,PMapGN04,10268301
1127,CAMDEN,BUMBALLA,138043,2,1, ,PMapNA02,13804301
1127,CAMDEN,BUMBALLA,103670,3,1, ,PMapNA02,10367001
1127,CAMDEN,BUMBALLA,138556,3,1, ,PMapGN04,13855601
1127,CAMDEN,BUMBALLA,103669,4,1, ,PMapNA02,10366901
1127,CAMDEN,BUMBALLA,138557,4,1, ,PMapGN04,13855701
1127,CAMDEN,BUMBALLA,103668,5,1, ,PMapNA02,10366801
1127,CAMDEN,BUMBALLA,138558,5,1, ,PMapGN04,13855801
1127,CAMDEN,BUMBALLA,103667,6,1, ,PMapNA02,10366701
1128,CAMDEN,BUNBERRA,138044,2,1, ,PMapNA02,13804401
1128,CAMDEN,BUNBERRA,138045,3,1, ,PMapNA02,13804501
1128,CAMDEN,BUNBERRA,103513,4,1, ,PMapNA02,10351301
1128,CAMDEN,BUNBERRA,103513,4,1, ,PMapNA02,10351302
1128,CAMDEN,BUNBERRA,103489,5,1, ,PMapNA02,10348901
1129,CAMDEN,BUNDANOON,138559,2,1, ,PMapGN04,13855901
1129,CAMDEN,BUNDANOON,138559,2,1, ,PMapGN04,13855902
1129,CAMDEN,BUNDANOON,138559,2,1, ,PMapGN04,13855903
1129,CAMDEN,BUNDANOON,138559,2,1, ,PMapGN04,13855904
1129,CAMDEN,BUNDANOON,138560,3,1, ,PMapGN04,13856001
1129,CAMDEN,BUNDANOON,102481,5,1, ,PMapGN04,10248101
1129,CAMDEN,BUNDANOON,102480,5,2, ,PMapGN04,10248001
1129,CAMDEN,BUNDANOON,136166,5,3, ,PMapGN04,13616601
1129,CAMDEN,BUNDANOON,102689,6,1, ,PMapGN04,10268901
1129,CAMDEN,BUNDANOON,102482,7,1, ,PMapGN04,10248201
1129,CAMDEN,BUNDANOON,102688,8,1, ,PMapGN04,10268801
1129,CAMDEN,BUNDANOON,102687,8,2, ,PMapGN04,10268701
112,ARRAWATTA,NORTH NULLAMANNA,150044,1,1,1880,PMapAE02,15004401
112,ARRAWATTA,NORTH NULLAMANNA,150044,1,1,1880,PMapAE02,15004402
112,ARRAWATTA,NORTH NULLAMANNA,150046,2,1,1894,PMapAE02,15004601
112,ARRAWATTA,NORTH NULLAMANNA,150047,4,1,1921,PMapAE02,15004701
112,ARRAWATTA,NORTH NULLAMANNA,150048,5,1,1931,PMapAE02,15004801
112,ARRAWATTA,NORTH NULLAMANNA,150048,5,1,1931,PMapAE02,15004802
1130,CAMDEN,BURRAGORANG,140233,2,1,1900,PMapMN01,14023301
1130,CAMDEN,BURRAGORANG,140007,3,1,1908,PMapMN01,14000701
1130,CAMDEN,BURRAGORANG,140008,4,1,1914,PMapMN01,14000801
1130,CAMDEN,BURRAGORANG,140234,5,1,1921,PMapMN01,14023401
1130,CAMDEN,BURRAGORANG,140009,6,1,1937,PMapMN01,14000901
1131,CAMDEN,BURRAWANG,138046, ,1, ,PMapNA02,13804601
1131,CAMDEN,BURRAWANG,138046, ,1, ,PMapNA02,13804602
1131,CAMDEN,BURRAWANG,138046, ,1, ,PMapNA02,13804603
1131,CAMDEN,BURRAWANG,138046, ,1, ,PMapNA02,13804604
1131,CAMDEN,BURRAWANG,138351,3,1, ,PMapNA02,13835101
1131,CAMDEN,BURRAWANG,102693,4,1, ,PMapGN05,10269301
1131,CAMDEN,BURRAWANG,102692,5,1,1900,PMapGN05,10269201
1131,CAMDEN,BURRAWANG,138363,5,1,1900,PMapNA02,13836301
1131,CAMDEN,BURRAWANG,102691,6,1,1911,PMapGN05,10269101
1131,CAMDEN,BURRAWANG,138362,6,1,1911,PMapMN01,13836201
1131,CAMDEN,BURRAWANG,102690,7,1,1923,PMapGN05,10269001
1131,CAMDEN,BURRAWANG,138350,7,1,1923,PMapMN01,13835001
1131,CAMDEN,BURRAWANG,102094,8,1,1957,PMapGN05,10209401
1131,CAMDEN,BURRAWANG,138361,8,1,1957,PMapGN05,13836101
1131,CAMDEN,BURRAWANG,102093,8,2,1957,PMapGN05,10209301
1131,CAMDEN,BURRAWANG,102093,8,2,1957,PMapGN05,10209302
1132,CAMDEN,CALDERWOOD,138048,4,1, ,PMapNA02,13804801
1132,CAMDEN,CALDERWOOD,138049,5,1, ,PMapNA02,13804901
1132,CAMDEN,CALDERWOOD,138050,6,1, ,PMapNA02,13805001
1132,CAMDEN,CALDERWOOD,138051,8,1, ,PMapNA02,13805101
1132,CAMDEN,CALDERWOOD,103364,9,1, ,PMapNA02,10336401
1133,CAMDEN,CAMBEWARRA,138367,3,1, ,PMapNA02,13836701
1133,CAMDEN,CAMBEWARRA,138324,5,1, ,PMapNA02,13832401
1133,CAMDEN,CAMBEWARRA,138326,6,1, ,PMapNA02,13832601
1133,CAMDEN,CAMBEWARRA,138328,7,1, ,PMapNA02,13832801
1133,CAMDEN,CAMBEWARRA,138327,8,1, ,PMapNA02,13832701
1133,CAMDEN,CAMBEWARRA,103433,9,2, ,PMapNA02,10343301
1134,CAMDEN,CAMDEN,138359,1,1, ,PMapMN01,13835901
1134,CAMDEN,CAMDEN,138359,1,1, ,PMapMN01,13835902
1134,CAMDEN,CAMDEN,138359,1,1, ,PMapMN01,13835903
1134,CAMDEN,CAMDEN,138359,1,1, ,PMapMN01,13835904
1134,CAMDEN,CAMDEN,138358,2,1,1887,PMapMN01,13835801
1134,CAMDEN,CAMDEN,138357,4,1,1922,PMapMN01,13835701
1134,CAMDEN,CAMDEN,140010,6,1,1945,PMapMN01,14001001
1135,CAMDEN,CAOURA,138810,2,1, ,PMapGN05,13881001
1135,CAMDEN,CAOURA,102698,3,1, ,PMapGN05,10269801
1135,CAMDEN,CAOURA,102697,4,1, ,PMapGN05,10269701
1135,CAMDEN,CAOURA,102696,5,1, ,PMapGN05,10269601
1135,CAMDEN,CAOURA,102695,6,1, ,PMapGN05,10269501
1135,CAMDEN,CAOURA,102694,6,2, ,PMapGN05,10269401
1136,CAMDEN,COLO,138811,4,1, ,PMapGN05,13881101
1136,CAMDEN,COLO,138562,5,1, ,PMapGN05,13856201
1136,CAMDEN,COLO,102700,6,1, ,PMapGN05,10270001
1136,CAMDEN,COLO,102699,7,1, ,PMapGN05,10269901
1136,CAMDEN,COLO,102702,8,1, ,PMapGN05,10270201
1136,CAMDEN,COLO,102701,8,2, ,PMapGN05,10270101
1137,CAMDEN,COOLANGATTA,103556,4,1, ,PMapNA02,10355601
1137,CAMDEN,COOLANGATTA,103512,6,1, ,PMapNA02,10351201
1137,CAMDEN,COOLANGATTA,103512,6,1, ,PMapNA02,10351202
1138,CAMDEN,CORDEAUX,138052,5,1, ,PMapNA02,13805201
1138,CAMDEN,CORDEAUX,138053,6,1, ,PMapNA02,13805301
1138,CAMDEN,CORDEAUX,103366,7,1, ,PMapNA02,10336601
1138,CAMDEN,CORDEAUX,138356,7,1, ,PMapNA02,13835601
1139,CAMDEN,COURIDJAH,140235,3,1,1894,PMapMN01,14023501
1139,CAMDEN,COURIDJAH,140011,4,1,1898,PMapMN01,14001101
1139,CAMDEN,COURIDJAH,140012,5,1,1907,PMapMN01,14001201
1139,CAMDEN,COURIDJAH,140013,6,1,1914,PMapMN01,14001301
1139,CAMDEN,COURIDJAH,140014,7,1,1923,PMapMN01,14001401
1139,CAMDEN,COURIDJAH,140015,8,1,1928,PMapMN01,14001501
1139,CAMDEN,COURIDJAH,140236,9,1,1937,PMapMN01,14023601
1139,CAMDEN,COURIDJAH,140860,10,1,1951,PMapMN01,14086001
113,ARRAWATTA,NULLAMANNA,150045,1,1,1882,PMapAE02,15004501
113,ARRAWATTA,NULLAMANNA,150045,1,1,1882,PMapAE02,15004502
113,ARRAWATTA,NULLAMANNA,150045,1,1,1882,PMapAE02,15004503
113,ARRAWATTA,NULLAMANNA,150045,1,1,1882,PMapAE02,15004504
113,ARRAWATTA,NULLAMANNA,150049,2,1,1895,PMapAE02,15004901
113,ARRAWATTA,NULLAMANNA,148956,3,1,1916,PMapAE02,14895601
113,ARRAWATTA,NULLAMANNA,148956,3,1,1916,PMapAE02,14895602
113,ARRAWATTA,NULLAMANNA,150050,4,1,1916,PMapAE02,15005001
113,ARRAWATTA,NULLAMANNA,122979,5,1,1931,PMapAE02,12297901
113,ARRAWATTA,NULLAMANNA,122985,5,1,1931,PMapAE02,12298501
113,ARRAWATTA,NULLAMANNA,122978,6,1,1946,PMapAE02,12297801
1140,CAMDEN,CUMBERTINE,140861, ,1, ,PMapGN05,14086101
1140,CAMDEN,CUMBERTINE,138812,2,1, ,PMapGN05,13881201
1140,CAMDEN,CUMBERTINE,102704,8,1,1903,PMapGN05,10270401
1140,CAMDEN,CUMBERTINE,140862,8,1,1903,PMapGN05,14086201
1140,CAMDEN,CUMBERTINE,138563,9,1,1914,PMapGN05,13856301
1140,CAMDEN,CUMBERTINE,138813,10,1,1928,PMapGN05,13881301
1140,CAMDEN,CUMBERTINE,102703,11,1,1938,PMapGN05,10270301
1140,CAMDEN,CUMBERTINE,140016,11,1,1938,PMapMN01,14001601
1141,CAMDEN,DENDROBIUM,138054,1,1, ,PMapNA02,13805401
1141,CAMDEN,DENDROBIUM,138054,1,1, ,PMapNA02,13805402
1141,CAMDEN,DENDROBIUM,138352,2,1, ,PMapGN05,13835201
1141,CAMDEN,DENDROBIUM,102476,3,1, ,PMapGN05,10247601
1141,CAMDEN,DENDROBIUM,102479,4,1,1938,PMapGN05,10247901
1141,CAMDEN,DENDROBIUM,138353,4,1,1938,PMapGN05,13835301
1141,CAMDEN,DENDROBIUM,102478,4,2,1938,PMapGN05,10247801
1141,CAMDEN,DENDROBIUM,102477,4,3,1938,PMapGN05,10247701
1141,CAMDEN,DENDROBIUM,102475,4,4,1938,PMapGN05,10247501
1142,CAMDEN,ILLAROO,138055,2,1, ,PMapNA02,13805501
1142,CAMDEN,ILLAROO,103718,3,1, ,PMapNA02,10371801
1142,CAMDEN,ILLAROO,103719,4,1, ,PMapNA02,10371901
1142,CAMDEN,ILLAROO,103393,5,1, ,PMapNA02,10339301
1143,CAMDEN,JAMBEROO,138056,4,1, ,PMapNA02,13805601
1143,CAMDEN,JAMBEROO,138057,5,1, ,PMapNA02,13805701
1143,CAMDEN,JAMBEROO,103720,6,1, ,PMapNA02,10372001
1143,CAMDEN,JAMBEROO,103442,6,2, ,PMapNA02,10344201
1143,CAMDEN,JAMBEROO,138058,7,1, ,PMapNA02,13805801
1143,CAMDEN,JAMBEROO,103582,8,1, ,PMapNA02,10358201
1143,CAMDEN,JAMBEROO,103447,8,2, ,PMapNA02,10344701
1143,CAMDEN,JAMBEROO,103422,8,3, ,PMapNA02,10342201
1143,CAMDEN,JAMBEROO,103348,8,4, ,PMapNA02,10334801
1144,CAMDEN,JELLORE,102709,1,1, ,PMapGN05,10270901
1144,CAMDEN,JELLORE,140336,2,1,1889,PMapGN05,14033601
1144,CAMDEN,JELLORE,140336,2,1,1889,PMapGN05,14033602
1144,CAMDEN,JELLORE,140336,2,1,1889,PMapGN05,14033603
1144,CAMDEN,JELLORE,140336,2,1,1889,PMapGN05,14033604
1144,CAMDEN,JELLORE,140337,3,1,1893,PMapGN05,14033701
1144,CAMDEN,JELLORE,102708,4,1,1907,PMapGN05,10270801
1144,CAMDEN,JELLORE,140376,4,1,1907,PMapMN01,14037601
1144,CAMDEN,JELLORE,102705,5,1,1922,PMapGN05,10270501
1144,CAMDEN,JELLORE,140365,5,1,1922,PMapMN01,14036501
1144,CAMDEN,JELLORE,102707,6,1,1931,PMapGN05,10270701
1144,CAMDEN,JELLORE,140366,6,1,1931,PMapMN01,14036601
1144,CAMDEN,JELLORE,102706,6,2,1931,PMapGN05,10270601
1144,CAMDEN,JELLORE,102096,7,1,1960,PMapGN05,10209601
1144,CAMDEN,JELLORE,140364,7,1,1960,PMapMN01,14036401
1144,CAMDEN,JELLORE,102095,7,2,1960,PMapGN05,10209501
1145,CAMDEN,KANGALOON,138814,4,1, ,PMapGN05,13881401
1145,CAMDEN,KANGALOON,102715,5,1, ,PMapGN05,10271501
1145,CAMDEN,KANGALOON,102714,6,1, ,PMapGN05,10271401
1145,CAMDEN,KANGALOON,102718,8,1, ,PMapGN05,10271801
1145,CAMDEN,KANGALOON,102717,9,1, ,PMapGN05,10271701
1145,CAMDEN,KANGALOON,102716,9,2, ,PMapGN05,10271601
1146,CAMDEN,KEMBLA,103589,1,1, ,PMapNA03,10358901
1146,CAMDEN,KEMBLA,138060,2,1, ,PMapNA03,13806001
1146,CAMDEN,KEMBLA,138060,2,1, ,PMapNA03,13806002
1146,CAMDEN,KEMBLA,138060,2,1, ,PMapNA03,13806003
1146,CAMDEN,KEMBLA,138060,2,1, ,PMapNA03,13806004
1146,CAMDEN,KEMBLA,138061,6,1, ,PMapNA03,13806101
1146,CAMDEN,KEMBLA,138062,7,1, ,PMapNA03,13806201
